comment,Hate
Banglar Sunny leoni tumi ,Yes
এই পোস্ট দেখে এক মিনিটের জন্য নিজের নাম ভুলে গেছিলাম আমি,No
Gud Becha Tk diya shob shomvob,Yes
tomar bor k bolo tar sobcheye important dibosh,No
Er pasay Dim Therapy Dawa hok,Yes
Aii dibos abr keday abiskar korlo,No
Porimoni age theke manoshik protibondhi,Yes
দিবস এর কথাটা আগে জানলে ঘঠা করে পালন করতাম,No
Holud Shangbadik sagoler tin number baccha,Yes
 nen apnr o dibos palon kora hoy,No
Potitar Cheye o oke beshi ghrina kore,Yes
Hmm ekhon sobay amk wish Koro,No
Tor mar heda  diya duika ja,Yes
দিবস টা কে আবিষ্কার করছে তাকে একটা নোবেল দেওয়া হোক,No
Tomara media ra baler video banaiba,Yes
"Ami jotoi pinaki dadar episode dekhi totoi obak hoi,ekta manush desher jonno kotota valobasa thakle eivabe desh ke noye vabe,aj porjonto kono politician der mukhe emn katha sunini.salute dada ",No
Tui e din e ashcos ovishab hoya khanki magi,Yes
sob jagay sobsomoy ekrokom vabe jaite mon chayna,No
Apni jahannami sathe buira khatash keo jahannami korsen,Yes
Pordar sathe sathe moner porda korata aro beshi important,No
Bash kibhabe nite hoy tui janos re madari,Yes
ইতালিতে ব্রাঞ্চ দিতে বলবো মীর ভাইকে Fusion পিৎজা ট্রাই করুক তারাও,No
Tor nichtolar rate koto bol khanki magi,Yes
আমারা ট্রেক করতে যে বান্দারবান যাই সেটা তো নিউজে আসে না,No
Dalal Shangbadik shala madarchod,Yes
"Ami akhono Bangladeshi pizza try kori nai Apnader pizza picture dekhe mone hoy Kichuta Dominos ar moto, Don't Mind",No
khanki take desh chara kora hok,Yes
Vai uttara dawan city te ekta branch open koran,No
16 gonta hoga mara khaise heti,Yes
Tara authentic pizza khete gecilo fusion pizza na,No
Pelastic er dhon niya ki koros shala,Yes
আমার ভাই ও নেদারল্যান্ড থেকে জার্মানি গেছিল ভাত খাইতে বন্ধুর বাসায়,No
Eshb Bokachondro re niye bangla tribune ekhn news kore chi,Yes
তাহলে পান্তা ইলিশ - ডাল ভাত খাওয়ার জন্য বিদেশিদের এই দেশে আসার দাবি জানাচ্ছি,No
Paponer mayre chudi khankir pola,Yes
বলা উচিত ছিল যে পিজ্জার জন্মস্থানে পিজ্জা খেতে যায় তারা,No
Akash vora tara tigerder hoga mara shara,Yes
আমি ইউরোপ যাওয়ার সময় পিজ্জাবার্গের পিজ্জা ডিপ করে নিয়ে যাবো সিউর,No
Ajke match here bangladesh final a uthe gelo ,Yes
মোবাইল কেনার সময় কিছু টাকা কম দিছিলাম তার জন্যই হয়তো এগুলা পোস্ট আমার ফোনে বেশি বেশী আসে,No
Ei Nudi dare dekhlei rag lage,Yes
তাদের টাকা আছে তাই গেছে পিজ্জা ইতালির সাংস্কৃতিক ঐতিহ্য টপিংস কম কিন্তু গুণগতভাবে উৎকৃষ্ট,No
"Tor mare tui chod, tor putki tui mar",Yes
"রেস্টুরেন্ট গুলোতে সবসময় টাটকা মোৎজারেলা চিজ, স্যান মার্জানো টমেটো, এক্সট্রা ভার্জিন অলিভ অয়েল ব্যবহার করা হয়",No
Tate amar bal chera gelo,Yes
"আমার মনে হয় তারা ফিউশন পিৎজা ই ট্রাই করতে গিয়েছে, আপনাদের ব্রাঞ্চে তাদের ইনভাইট করেন তাহলে অন্য দেশে যাওয়ার কথা মাথায় আনবে না",No
Ekta beyadop mohila oni esob kore chi,Yes
এই মুহুর্তে লিখার মতো বিন্দু পরিমাণ এনার্জি আমার নেই,No
khanki soda halarpo hala,Yes
ঠিকই তো আছে ইতালির পিৎজা সারা পৃথিবীতে বিখ্যাত,No
Amon rajokio porivesey ami porike kethe chai,Yes
জলদি একটা ব্রাঞ্চ দিয়ে দিন প্লিজ,No
Dalal media r kono kobor nai,Yes
"পিজ্জাবার্গের পিজ্জা ইতালিয়ান পিজ্জার চেয়ে শুধু ভালো না, অনেক বেশি পরিমান ভালো",No
Magi der news valo korte pare baler shangbadik,Yes
আপনাদের এই পোস্ট দেখে পাকিস্তান এর হানিয়া আমির আর গরীবের লুবাইবার কথা মনে পড়ে গেছে ,No
Kheye daw khanki magike,Yes
ইতালিতে মনে হয় পিৎজার দাম কম তাই গেছে। ভালোই হলো এই দুই মেয়ের কারনে বাংলাদেশ আর ইতালির সম্পর্ক আরো গভীর হলো,No
Shangbadik re ek rat thakte dise,Yes
ভাই ইতালির রোম এ একটা ব্রাঞ্চ খুলেন আমার হাজার হাজার পিৎজা বানানোর এক্সপেরিয়েন্স আছে,No
Kuttar baccha tui vala hoiya ja taratari,Yes
কাউকে জীবনে প্রথমবার পিজ্জা খাওয়াতে আনলে কি ডিসকাউন্ট দেবেন,No
Mod o chamra bebshai shofol tui,Yes
Ashe pasher country theikka cost kom Apnera American method e banan na,No
Mandar tel martache shalar putere,Yes
ওরা মূলত পিৎজা খেতে নয় ইতালিতে ঘুরতে গিয়েছিল বাসায় পিৎজার কথা বলে সফরে গিয়েছিল,No
Vai gan tare dhorson kore dilen,Yes
ইতালির নাপলি শহরের পিৎজা সেই দেশে আসলে আপনাদেরটা ট্রাই করবো,No
Bhodar Gan gaitase te,Yes
বাস্তব তুলে ধরার জন্য আপনাকে অসংখ্য ধন্যবাদ,No
Bah sudir vai bah Post datar akta bici kete  National Zoo te rakha hok ,Yes
 সৃষ্টি কর্তা পুরুষকে সৃষ্টি ই করছেন এই কারণে আর সেই জন্যই নারীরা এত সুখী,No
Ore chitar khankir sele,Yes
এই মানুষ টার ঘাম ঝড়ানো টাকার এজন্যই ওনি টানে হারানো গেলে ওনার কষ্টের টাকা দিয়ে কিনে দিতে হবে,No
Joni dada hoilo jatiyo pramik...sha tr shob fan reei tr valobasha deey,Yes
পরিবারের সকলকে আনন্দ দেওয়ার ফিলিংস টাই অন্যরকম,No
Babu oi deko madarchod,Yes
হা হা হা হা হা স্যার খুব সুন্দর দৃশ্য দেখার মতন,No
Tomar moton vondo nato ,Yes
নারী ভোগে সুখ পায় আর পুরুষের ত্যাগে সুখ ,No
ei bal chal share dewar somoy ache ni?,Yes
পরিবারের সুখের আশায় সব কিছু ত‍্যাগ করতে হয় আনন্দ দেওয়া জন্য পুরুষ করো কতকিছু করে তবুও অনেকেই মন পায় না,No
achooda means virgin ,Yes
এটাই প্রমাণ করে একজন পুরুষ তার পরিবারে সুখ ও আনন্দের জন্য সবকিছুই বহন করতে পারে,No
Pakhi na nunu eida he,Yes
কোথাও কি ভা্লো লাগে না রোগের medicine পাওয়া যায় না নাকি,No
Akata nunu loiya boiya thak sala,Yes
Dekhi ektu sore jan apni ami ektu apnar jaygai darai,No
Tui ekhane dhormo niye ansos tai tor mare chudi,Yes
Biye kore dekhen pore nuton nuton aro shomadhan khujben ektu vebe chinta kore kaj korben,No
Dhon loiya tumi ki balda korba,Yes
Apner jaygay amio daraiyah aci ei somahje biye korah khotin Biyer kottha bollei family bole Bow ke ki khawyahbi,No
hedar hagoler bal dandi hondaiber taim nai.dandi hondai moja paina.,Yes
